-1735.02 ,-562.281 ,-57.279 ,开封-解密宝箱
-1775.87 ,-660.507 ,-47.1854 ,开封-解密宝箱
-2017.37 ,-510.213 ,-55.0673 ,开封-解密宝箱
-2151.25 ,-400.832 ,-57.6757 ,开封-解密宝箱
-1970.16 ,-557.448 ,-53.4588 ,开封-解密宝箱
-2298.54 ,-203.614 ,-57.0295 ,开封-解密宝箱
-2325.45 ,5.13057 ,-56.7895 ,开封-解密宝箱
-2353.45 ,45.3715 ,-57.0669 ,开封-解密宝箱
-2386.56 ,81.2144 ,-50.1195 ,开封-解密宝箱
-2478.01 ,64.3484 ,-54.2521 ,开封-解密宝箱
-2519.22 ,152.094 ,-52.0695 ,开封-解密宝箱
-2478.37 ,463.813 ,-52.887 ,开封-解密宝箱
-2497.66 ,463.058 ,-52.4342 ,开封-解密宝箱
-622.88 ,-661.202 ,-45.0821 ,开封-解密宝箱
-769.413 ,-671.874 ,-47.2446 ,开封-解密宝箱
-871.546 ,-695.789 ,-47.4617 ,开封-解密宝箱
-905.889 ,-612.693 ,-36.9747 ,开封-解密宝箱
-1015.38 ,-615.887 ,-47.11 ,开封-解密宝箱
-1037.95 ,-610.87 ,-46.2197 ,开封-解密宝箱
-1090.14 ,-593.101 ,-30.1263 ,开封-解密宝箱
-1167.02 ,-561.427 ,-32.624 ,开封-解密宝箱
-1283.53 ,-560.793 ,-35.8898 ,开封-解密宝箱
-1390.6 ,-584.606 ,-40.75 ,开封-解密宝箱
-1398.43 ,-602.021 ,-40.6042 ,开封-解密宝箱
-1435.33 ,-679.548 ,-50.82 ,开封-解密宝箱
-1408.72 ,-750.278 ,-45.469 ,开封-解密宝箱
-1379.15 ,-781.535 ,-42.0086 ,开封-解密宝箱
-1091.09 ,-596.593 ,-29.788 ,开封-解密宝箱
-896.175 ,234.972 ,-59.625 ,开封-解密宝箱
-634.447 ,326.548 ,-54.25 ,开封-解密宝箱
-496.6 ,145.835 ,-33.5709 ,开封-解密宝箱
-412.178 ,234.136 ,-10.6155 ,开封-解密宝箱
-416.535 ,260.121 ,-4.06097 ,开封-解密宝箱
-474.811 ,295.297 ,-19.95 ,开封-解密宝箱
-492.854 ,346.025 ,-18.913 ,开封-解密宝箱
-436.497 ,503.122 ,-16.2897 ,开封-解密宝箱
-381.256 ,558.394 ,1.86 ,开封-解密宝箱
-334.105 ,554.701 ,28.7949 ,开封-解密宝箱
-305.893 ,551.587 ,52.37 ,开封-解密宝箱
-227.966 ,810.536 ,-16.0863 ,开封-解密宝箱
-286.378 ,660.541 ,-56.3945 ,开封-解密宝箱
