-1533.35,1214.44,-22.1045,黄鼠狼
-1580.78,898.674,-52.26,黄鼠狼
-1481.09,769.504,-59.2973,黄鼠狼
-1544.52,734.878,-59.7135,黄鼠狼
-1677.29,749.382,-59.94,黄鼠狼
-1934.99,784.775,-55.3208,黄鼠狼
-1941.91,720.384,-59.2826,黄鼠狼
-2322.73,671.365,-58.898,黄鼠狼
-2372.31,561.025,-64.1204,黄鼠狼
-2361.53,275.36,-58.3075,黄鼠狼
-2429.79,116.793,-52.127,黄鼠狼
-2423.18,-78.5045,-56.4425,黄鼠狼
-2320.81,-131.133,-56.81,黄鼠狼
-1769.02,-583.425,-55.59,黄鼠狼
-1730.03,-691.47,-50.57,黄鼠狼
-1299.98,-324.873,-55.7303,黄鼠狼
-916.413,-502.207,-24.758,黄鼠狼
-857.49,-445.884,-19.8086,黄鼠狼
-884.779,-603.36,-38.752,黄鼠狼
-608.777,-556.966,-48.3644,黄鼠狼
-740.928,-64.8794,-51.5573,黄鼠狼
-753.765,92.7519,-60.1843,黄鼠狼
-576.755,206.333,-49.0289,黄鼠狼
-643.231,328.971,-54.25,黄鼠狼
-644.51,345.524,-54.25,黄鼠狼
-647.463,418.728,-56.8741,黄鼠狼
-724.491,494.497,-55.2966,黄鼠狼
-450.889,416.051,-6.33475,黄鼠狼
-308.64,585.024,48.1312,黄鼠狼
-180.63,417.283,-3.8195,黄鼠狼
-106.638,489.526,108.191,黄鼠狼
-106.638,489.526,108.191,黄鼠狼
-79.1707,935.693,-16.7333,黄鼠狼
391.156,-182.56,-6.53879,黄鼠狼
456.327,-217.548,-6.76498,黄鼠狼
-2471.53,1193.1,-59.3817,黄鼠狼
-2290.97,-256.396,-58.698,长尾山雉6
-1888.65,870.036,-43.9232,长尾山雉5
-1966.52,904.439,-38.0864,长尾山雉4
-1497.75,1386.6,-33.2979,长尾山雉4
-1576.32,1402.03,-26.7877,长尾山雉3
-2166.83,963.194,-50.3579,长尾山雉3
-137.537,877.945,-14.5605,长尾山雉2
-111.427,635.035,112.774,长尾山雉2
-905.449,711.551,-54.0777,长尾山雉2
-1026.67,772.3,-60.7678,长尾山雉2
-827.71,880.851,-47.4836,长尾山雉2
-579.836,974.905,-38.6857,长尾山雉2
-2034.06,1448.04,12.5653,长尾山雉2
-1942.98,739.344,-59.1423,长尾山雉2
-780.043,227.343,-59.8204,长尾山雉
-865.54,297.193,-55.9052,长尾山雉
-481.313,911.897,-36.2575,长尾山雉
-223.079,796.137,34.026,长尾山雉
-819.155,1063.91,-61.6106,长尾山雉
-1973.24,1403.54,98.9839,长尾山雉
-1703.59,1400.04,45.7756,长尾山雉
-1712.98,1382.22,53.7404,长尾山雉
39.0288,-875.108,0.401413,长尾山雉
-32.6427,-835.158,-25.9975,长尾山雉
-52.9396,-895.827,-4.61746,长尾山雉
136.719,-799.863,-13.4463,长尾山雉
225.962,-745.205,-5.75914,长尾山雉
175.34,-676.144,21.9689,长尾山雉
234.213,-615.532,23.8662,长尾山雉
43.2695,-569.014,-15.9322,长尾山雉
-514.272,-609.873,-49.4267,长尾山雉
-399.138,-671.104,-49.6276,长尾山雉
-394.715,-330.398,-46.9546,长尾山雉
-396.721,-248.927,-48.2355,长尾山雉
-559.755,-95.5113,-43.3808,长尾山雉
-2414.25,85.9768,-50.6778,长尾山雉
-2354.91,467.734,-50.6052,长尾山雉
-616.334,230.843,-52.6722,脂尾羊
-654.751,265.633,-52.9095,脂尾羊
-824.266,-195.249,-46.271,脂尾羊
-1004.62,-321.454,-50.9455,脂尾羊
-1137.03,-319.24,-59.4767,脂尾羊
-1237.03,-347.636,-62.02,脂尾羊
-1401.68,-386.302,-56.6066,脂尾羊
-1384.78,-330.462,-57.3345,脂尾羊
-1494.12,-354.906,-60.239,脂尾羊
-1485.8,-489.624,-58.0031,脂尾羊
-1628.8,-445.812,-57.8207,脂尾羊
-1677.82,-407.882,-57.4011,脂尾羊
-1704.72,-416.105,-57.1926,脂尾羊
-1156.51,812.326,-60.7049,脂尾羊
-1306.6,765.432,-58.7947,脂尾羊
-337.567,105.694,-26.7903,吠鹿
-499.401,102.94,-41.3729,吠鹿
-563.251,238.473,-48.1983,吠鹿
-150.692,-778.71,-44.5041,吠鹿
-162.655,-823.548,-38.5329,吠鹿
-113.184,-858.094,-11.7127,吠鹿
-83.5262,-888.223,-8.0013,吠鹿
120.534,-600.899,-0.163156,吠鹿
21.909,-543.305,-14.3162,吠鹿
182.177,-351.465,-32.6444,吠鹿
107.824,-344.178,-41.8431,吠鹿
272.416,-181.847,-30.3977,吠鹿
233.047,-148.043,-32.092,吠鹿
-35.1949,-131.493,-15.5332,吠鹿
-162.408,-92.9481,-39.0436,吠鹿
-224.999,-43.8659,-39.2036,吠鹿
-330.373,615.488,8.56712,吠鹿
-369.975,759.267,10.9594,吠鹿
-213.78,787.801,33.3404,吠鹿
-609.9,934.794,-22.5023,吠鹿
-2923.42,-2141.83,-38.2992,芝鹿
-2990.04,-2028.54,-50.163,芝鹿
-3135.36,-1978.4,-48.2637,芝鹿
-3407.99,-2252.23,-20.9353,芝鹿
-3455.43,-2248.79,-14.4616,芝鹿
-3368.08,-2184.15,-33.5804,芝鹿
-3438.79,-1847.11,-33.7183,芝鹿
-3477.36,-1851.83,-40.2806,芝鹿
-3550.63,-1847.75,-57.9324,芝鹿
-3211.03,-1750.11,-48.1588,芝鹿
-3261.72,-1631.99,-32.1046,芝鹿
-3286.8,-1492.32,-10.2282,芝鹿
-3217.33,-1486.2,-18.1534,芝鹿
-3116.74,-1480.34,-36.2976,芝鹿
-3174.91,-1332.58,-28.1242,芝鹿
-3149.83,-1273.84,-39.9573,芝鹿
-3231.91,-1159.85,-7.98914,芝鹿
-3296.77,-1073.94,-31.251,芝鹿
-204.04,-612.544,-50.0201,野猪
-130.793,-191.007,-46.3025,野猪
-148.042,-143.617,-41.6336,野猪
-164.523,-84.1817,-39.0921,野猪
-228.464,-47.9797,-38.6215,野猪
-508.639,-449.799,-41.8707,野猪
-575.47,-469.571,-47.1431,野猪
-651.67,-553.467,-45.5418,野猪
-758.794,-488.182,-35.2253,野猪
-716.064,-446.627,-43.1655,野猪
-756.926,-329.168,-37.5153,野猪
-798.409,-162.729,-45.9104,野猪
-805.717,-70.6461,-51.8614,野猪
-737.707,66.383,-59.3983,野猪
-786.193,119.717,-59.6945,野猪
-2589.43,-1853.36,-43.7971,大麋
-2512.78,-1842.13,-44.7079,大麋
-2754.13,-1806.2,-34.1329,大麋
-2763.87,-1852.47,-38.8551,大麋
-2669.34,-1636.3,9.44312,大麋
-2826.55,-1606.63,-41.9388,大麋
-2952.41,-2093.54,-40.9822,大麋
-3010.55,-2144.57,-40.8856,大麋
-2686.16,-630.572,-101.591,毒蛙
-2676.02,-598.642,-99.3293,毒蛙
-2667.76,-579.266,-98.3673,毒蛙
-2661.95,-574.488,-99.0918,毒蛙
-2626.53,-562.963,-101.449,毒蛙
-2588.04,-570.842,-97.0998,毒蛙
-2659.59,-570.304,-99.0601,毒蛙
-2669.15,-583,-98.1167,毒蛙
-2661.52,-642.895,-101.418,毒蛙
-2673.72,-618.805,-101.621,毒蛙
-2679.2,-614.994,-101.215,毒蛙
-2695.46,-615.231,-101.381,毒蛙
-2672.38,-630.154,-102.605,毒蛙
-2672.18,-641.796,-101.472,毒蛙
-2652.81,-630.438,-101.654,毒蛙
-3262.92,-1349.29,19.1871,熊大
-3597.61,-1171.98,97.3292,熊大
-3820.17,-876.08,-5.77204,熊大
-3700.18,-1602.73,-54.76,熊大
-3501.83,-2494.45,8.64685,熊大
-3447.77,-2549.62,9.57751,熊大
-3248.02,-2268.22,-32.8723,熊大
-2999.7,-1833.27,-50.2935,熊大
-2557.57,-1400.76,12.2884,熊大
-2232.02,-1287.4,-49.0034,熊大
-2391.06,-1113.76,73.8235,熊大
-2355.96,-1011.56,61.2728,熊大
-2535.23,-946.713,61.0787,熊大
-2561.67,-838.123,30.2722,熊大
-2760.34,-358.518,9.01502,熊大
-3047.52,-524.968,-15.6711,熊大
-472.39,80.61,-46.6883,熊大
-2531.66,-1638.16,46.2019,黄铜
-2520.21,-1671.19,-5.34542,黄铜
-3314.13,-2175.41,-37.9742,黄铜
-3249.21,-2178.79,-45.3253,黄铜
-3244.58,-2198.06,-37.6391,黄铜
-3260.06,-2229.96,-24.4399,黄铜
-3261.2,-2215.5,-27.5306,黄铜
-3273.56,-2251.27,-17.7517,黄铜
-3307.1,-2251.24,-8.81409,黄铜
-3320,-2234.81,-10.1605,黄铜
-3358.96,-2229.21,-9.23344,黄铜
-3398.84,-2238.72,-19.0013,黄铜
-3424.57,-2248.56,-18.7568,黄铜
-3397.57,-2282.25,-11.8044,黄铜
-3479.26,-2303.41,-1.00879,黄铜
-3503.84,-2370.71,-1.95774,黄铜
-3523.11,-2406.17,-2.63258,黄铜
-3511.43,-2471.15,8.69325,黄铜
-3495.32,-2455.42,5.5374,黄铜
-3565.26,-2448.74,8.63839,黄铜
-3466.73,-2552.01,12.804,黄铜
-3452.13,-2568.68,12.4991,黄铜
-3404.38,-2596.82,7.47711,黄铜
-3341.37,-2534.29,44.6269,黄铜
-3309.95,-2579.19,6.2631,黄铜
-3223.62,-2551.01,4.847,黄铜
-3191.06,-2422.51,-19.4055,黄铜
-3221.82,-2354.02,-9.95316,黄铜
-3221.63,-2330.46,-31.2346,黄铜
-3279.71,-2309.89,-13.93,黄铜
-3282.29,-2362.24,0.165774,黄铜
-3251.2,-2391.42,0.354788,黄铜
-3272.23,-2407.91,18.2213,黄铜
-3251.93,-2261.5,-31.3071,黄铜
-3356.88,-2318.11,7.7221,黄铜
162.224,-824.758,4.14564,寒铁
159.446,-803.448,6.68088,寒铁
170.621,-774.706,16.8619,寒铁
187.101,-740.099,22.7708,寒铁
222.355,-674.538,40.6708,寒铁
190.883,-689.529,32.9533,寒铁
245.779,-656.907,44.5879,寒铁
259.585,-659.972,27.829,寒铁
196.207,-373.867,-17.3088,寒铁
247.455,-343.298,-18.5554,寒铁
246.457,-312.506,-33.1486,寒铁
278.61,-346.585,-22.9529,寒铁
308.567,-339.88,-29.9343,寒铁
335.979,-313.713,-29.3059,寒铁
341.908,-310.733,-21.5969,寒铁
-2426.18,-7.50377,-59.2713,寒铁
-2431.92,-34.2447,-59.6973,寒铁
-2489.42,944.761,-61.3576,寒铁
-2427.22,1003.13,-72.2543,寒铁
-2374.5,1218.58,-71.9692,寒铁
