-3447.18,-2118.8,-57.1444,李大娘
-2923.8,-1357.71,-46.7011,元咸咸
-2920.65,-1351.58,-46.7404,元甜甜
-3075.82,-409.133,-42.07,燕丰子
-3620.61,-734.633,-55.8,潘明荣
-1093.72,-94.3147,-59.72,牛莽
-1049.05,48.8678,-59.71,于不迟
-1138.91,117.776,-59.69,沈二
-1242.48,-107.969,-63.5229,千霜
-1234.63,-41.3131,-62.4937,夜辛
-1343.78,-36.1377,-62.68,萧善仁
-923.936,150.843,-759.534,郝闲
-870.156,674.306,-57.6278,大刀陈
-1127.23,722.804,-61.74,方甜甜
-1460.93,812.632,-56.01,海无量
-2501.87,395.36,-57.3624,鲜有余
289.409,-262.79,-39.8282,王其顺
275.776,-254.438,-39.8937,石面
-686.694,75.5118,-58.74,汤谷
