-2057.71 ,524.62 ,-61.9318 ,开封-厕所
-2144.57 ,601.969 ,-59.7989 ,开封-厕所
-1616.48 ,-17.7958 ,-62.6699 ,开封-厕所
-1644.16 ,-94.8094 ,-62.63 ,开封-厕所
-1673.01 ,-136.154 ,-62.444 ,开封-厕所
-1710.38 ,-177.431 ,-62.49 ,开封-厕所
-1326.34 ,-18.6173 ,-62.7322 ,开封-厕所
-1297.92 ,-51.7949 ,-62.6563 ,开封-厕所
-1353.22 ,-83.9675 ,-62.69 ,开封-厕所
-1419.48 ,-69.4986 ,-62.7 ,开封-厕所
-1457.14 ,-89.0153 ,-62.6341 ,开封-厕所
-1478.58 ,-71.0472 ,-62.7017 ,开封-厕所
-1522.32 ,-99.635 ,-62.6929 ,开封-厕所
-1501.66 ,-131.39 ,-62.74 ,开封-厕所
-1023.98 ,272.388 ,-59.6973 ,开封-厕所
-1049.61 ,358.397 ,-61.6182 ,开封-厕所
-1187 ,320.116 ,-59.69 ,开封-厕所
-1018.68 ,141.215 ,-59.71 ,开封-厕所
-1041.67 ,128.237 ,-59.7121 ,开封-厕所
-1010.08 ,-98.3791 ,-59.6465 ,开封-厕所
-1010.08 ,-100.272 ,-59.6053 ,开封-厕所
-1209.58 ,-112.615 ,-62.67 ,开封-厕所
-1279.95 ,-112.746 ,-62.67 ,开封-厕所
-1265.02 ,-140.497 ,-62.6576 ,开封-厕所
-1247.64 ,-176.831 ,-62.6 ,开封-厕所
-1284.57 ,-172.613 ,-62.3826 ,开封-厕所
-1307.46 ,-173.625 ,-62.42 ,开封-厕所
-1325.16 ,-171.93 ,-62.46 ,开封-厕所
