-774.829,230.732,-59.8158,长尾山雉
-884.274,282.932,-57.6409,长尾山雉
-915.053,722.643,-53.0777,长尾山雉
-1034.57,783.802,-62.3672,长尾山雉
-818.404,870.341,-45.7048,长尾山雉
-817.63,1080.75,-60.1233,长尾山雉
-568.927,964.106,-37.907,长尾山雉
-480.621,914.373,-37.6588,长尾山雉
-225.882,775.168,36.1734,长尾山雉
-125.738,871.637,-13.9416,长尾山雉
-118.743,617.767,112.543,长尾山雉
-553.099,-88.5573,-42.5786,长尾山雉
-405.279,-246.944,-48.6534,长尾山雉
-396.565,-327.262,-47.6372,长尾山雉
-506.706,-614.518,-49.1869,长尾山雉
-397.919,-672.287,-49.5746,长尾山雉
-30.4131,-829.424,-26.3404,长尾山雉
-61.1586,-909.506,-5.77058,长尾山雉
28.3007,-872.159,-1.11394,长尾山雉
141.29,-796.057,-13.4132,长尾山雉
225.246,-750.666,-5.7242,长尾山雉
172.884,-676.821,22.0398,长尾山雉
235.236,-617.768,23.8689,长尾山雉
43.0648,-568.509,-15.8994,长尾山雉
-2293.02,-272.315,-54.0106,长尾山雉
-2416.91,90.7573,-50.9321,长尾山雉
-2354.51,465.608,-50.6909,长尾山雉
-1963.91,732.289,-57.6538,长尾山雉
-1982.29,900.23,-41.1763,长尾山雉
-1902.42,873.202,-41.3924,长尾山雉
-1862.63,899.039,-36.2281,长尾山雉
-2162.97,960.325,-50.3976,长尾山雉
-1967.4,1409.94,96.3705,长尾山雉
-2034.04,1458.74,5.44521,长尾山雉
-1721.77,1392.1,53.2582,长尾山雉
-1589.81,1420.82,-26.3907,长尾山雉
-1499.91,1398.31,-34.6098,长尾山雉
